contract_size,ua_tse_code,ua_ticker,ua_close_price,ua_yesterday_price,begin_date,end_date,strike_price,days_to_maturity,tse_code,last_price,open_positions,close_price,yesterday_price,notional_value,trades_value,trades_volume,trades_num,name,ticker,bid_price,bid_volume,ask_price,ask_volume,yesterday_open_positions,option_type
1000,49270349234092953,خاور,3054,3002,20240127,20240609,3880,83,37051008505257957,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-3880-14030320,ضخاور307,0,0,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20230823,20240825,9000,160,46901329532458736,8270,12351,8270,8270,0.0,0.0,0,0,اختيارخ هم وزن-9000-14030604,ضهم وزن601,100,40,0,0,12351,call
1000,31569200988534548,لبخند,14461,14415,20230913,20240908,15564,174,5213127485408256,1,0,1,1,0.0,0.0,0,0,اختيارخ لبخند-15564-14030618,ضلبخند600,0,0,0,0,0,call
1000,67141987086032267,موج,13959,13385,20240306,20240519,18500,62,17650097243063010,1,0,1,1,0.0,0.0,0,0,اختيارخ موج-18500-14030230,ضموج212,0,0,1000,10,0,call
1000,47563321799863211,بتهران,2893,2963,20231209,20240609,2500,83,12043652593228375,1,0,1,1,0.0,0.0,0,0,اختيارخ بتهران-2500-14030320,ضبتهران304,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,4480,83,12278992737257216,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-4480-14030320,ضخاور310,0,0,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20231219,20240522,1598,65,31833195438743551,299,30,299,299,0.0,0.0,0,0,اختيارخ كرمان-1598-14030302,ضكرمان306,0,0,0,0,30,call
1000,67141987086032267,موج,13959,13385,20240306,20240519,9500,62,44746670382197678,1,0,1,1,0.0,0.0,0,0,اختيارخ موج-9500-14030230,ضموج203,10,400,0,0,0,call
1000,22276798221643766,تفارس,2861,2877,20240213,20240506,3300,49,14429708534956614,1,0,1,1,0.0,0.0,0,0,اختيارخ تفارس-3300-14030217,ضتفارس206,0,0,0,0,0,call
1000,53059909885484371,رويين,10978,10566,20240311,20240721,13000,125,8408599185155959,1,0,1,1,0.0,0.0,0,0,اختيارخ رويين-13000-14030431,ضرويين407,50,2000,0,0,0,call
1000,23557166059925779,فصبا,4744,4717,20231205,20240609,5300,83,39868185276092007,230,79485,230,220,2600260000.0,134785000.0,587,30,اختيارخ فصبا-5300-14030320,ضفصبا301,211,40,230,741,79183,call
1000,41927452991671109,توان,19629,19024,20231230,20240616,16000,90,69021412335826593,5000,1177,5000,4200,194330000.0,50000000.0,10,1,اختيارخ توان-16000-14030327,ضتوان311,4869,1,0,0,1167,call
1000,41927452991671109,توان,19629,19024,20231230,20240923,15000,189,46197214945258756,6520,2197,6520,6520,0.0,0.0,0,0,اختيارخ توان-15000-14030702,ضتوان701,6350,20,0,0,2197,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20240522,12000,65,56286311373035016,1,0,1,1,0.0,0.0,0,0,اختيارخ فرابورس-12000-14030302,ضفرابورس323,0,0,0,0,0,call
1064,5564768007356822,حريل,2230,2189,20230531,20240526,2242,69,58230837413556504,1,0,1,1,0.0,0.0,0,0,اختيارخ حريل-2242-14030306,ضحريل302,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240506,4480,49,44058538128520547,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-4480-14030217,ضخاور210,0,0,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20240117,20240403,1200,16,40910026024398829,50,50,50,50,0.0,0.0,0,0,اختيارخ كرمان-1200-14030115,ضكرمان103,0,0,0,0,50,call
1000,50792786683910016,كرمان,1224,1224,20240318,20240707,1500,111,48308105280313718,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-1500-14030417,ضكرمان408,0,0,0,0,0,call
1000,67141987086032267,موج,13959,13385,20240306,20240519,10500,62,31292451829492886,1,0,1,1,0.0,0.0,0,0,اختيارخ موج-10500-14030230,ضموج204,10,800,0,0,0,call
1000,67141987086032267,موج,13959,13385,20240306,20240519,13500,62,18791512780500381,1,0,1,1,0.0,0.0,0,0,اختيارخ موج-13500-14030230,ضموج207,1,1000,0,0,0,call
1000,23557166059925779,فصبا,4744,4717,20231205,20240609,6300,83,40283684239271451,70,26647,70,70,4742000000.0,70000000.0,1000,1,اختيارخ فصبا-6300-14030320,ضفصبا303,16,50,65,250,25647,call
1000,23557166059925779,فصبا,4744,4717,20231205,20240609,6800,83,34684106073200703,1,0,1,1,0.0,0.0,0,0,اختيارخ فصبا-6800-14030320,ضفصبا304,0,0,0,0,0,call
1000,47563321799863211,بتهران,2893,2963,20231209,20240609,1900,83,928125052697488,1,0,1,1,0.0,0.0,0,0,اختيارخ بتهران-1900-14030320,ضبتهران301,0,0,0,0,0,call
1000,47563321799863211,بتهران,2893,2963,20231209,20240609,2100,83,60155871649644155,1070,200,1070,1070,0.0,0.0,0,0,اختيارخ بتهران-2100-14030320,ضبتهران302,0,0,0,0,200,call
1000,64961422995450699,اخزا101,712670,697220,20230403,20240318,743969,0,40738957839124085,1,0,1,1,0.0,0.0,0,0,اختيارخ اخز101-743969-14021228,ضاخزا1203101,0,0,0,0,0,call
1000,22275596386264204,كوثر,2567,2461,20240304,20240526,2400,69,17913457126408644,1,0,1,1,0.0,0.0,0,0,اختيارخ كوثر-2400-14030306,ضكوثر314,0,0,0,0,0,call
1000,41625340598198551,بساما,12730,12720,20240102,20240512,8000,55,26185885059688306,4700,7150,4700,4700,0.0,0.0,0,0,اختيارخ بساما-8000-14030223,ضبساما201,0,0,6000,8,7150,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20240522,8500,65,3222839151091787,1,0,1,1,0.0,0.0,0,0,اختيارخ فرابورس-8500-14030302,ضفرابورس318,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20230404,20240403,4680,16,26203831903246549,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-4680-14030115,ضخاور126,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,2480,83,17848168169179125,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-2480-14030320,ضخاور300,666,3,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20230823,20240825,18000,160,51665190453295892,2000,573,2000,1600,162820000.0,20000000.0,10,1,اختيارخ هم وزن-18000-14030604,ضهم وزن606,1201,17,3500,1,583,call
1000,50792786683910016,كرمان,1224,1224,20240318,20240707,1600,111,18733528232435014,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-1600-14030417,ضكرمان409,0,0,0,0,0,call
1000,22276798221643766,تفارس,2861,2877,20240213,20240506,2100,49,54186777190980251,1,0,1,1,0.0,0.0,0,0,اختيارخ تفارس-2100-14030217,ضتفارس200,0,0,0,0,0,call
1000,66416853783916493,دي,1028,1001,20231226,20240512,1000,55,51906152138035826,100,281,141,141,0.0,0.0,0,0,اختيارخ دي-1000-14030223,ضدي221,70,100,200,37,281,call
1000,59866041653103343,نوين,1823,1792,20240204,20240506,1600,49,2389176213830487,286,3500,286,286,0.0,0.0,0,0,اختيارخ نوين-1600-14030217,ضنوين203,1,1000,0,0,3500,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,4680,83,35582846698490275,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-4680-14030320,ضخاور311,0,0,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20231218,20240623,20500,97,59851846556853970,1,0,1,1,0.0,0.0,0,0,اختيارخ هم وزن-20500-14030403,ضهم وزن419,0,0,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20240318,20240707,950,111,57284713434253068,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-950-14030417,ضكرمان402,0,0,0,0,0,call
1000,31569200988534548,لبخند,14461,14415,20230913,20240908,16190,174,38676570226921629,1,0,1,1,0.0,0.0,0,0,اختيارخ لبخند-16190-14030618,ضلبخند610,0,0,0,0,0,call
1000,67141987086032267,موج,13959,13385,20240306,20240519,14500,62,49720378395969825,1,0,1,1,0.0,0.0,0,0,اختيارخ موج-14500-14030230,ضموج208,1,1000,0,0,0,call
1279,21432551703060846,حآفرين,1928,1856,20230531,20240526,2946,69,10923852536298138,1,0,1,1,0.0,0.0,0,0,اختيارخ حافرين-2946-14030306,ضحافرين304,0,0,0,0,0,call
1000,53059909885484371,رويين,10978,10566,20240311,20240721,14000,125,42961747580667367,1,0,1,1,0.0,0.0,0,0,اختيارخ رويين-14000-14030431,ضرويين408,1,33,0,0,0,call
1000,59866041653103343,نوين,1823,1792,20240204,20240506,1300,49,14193881569623828,1,0,1,1,0.0,0.0,0,0,اختيارخ نوين-1300-14030217,ضنوين200,0,0,0,0,0,call
1000,41625340598198551,بساما,12730,12720,20240102,20240512,12000,55,177226337057077,1050,3274,510,510,0.0,0.0,0,0,اختيارخ بساما-12000-14030223,ضبساما207,502,1,1000,55,3274,call
1000,41625340598198551,بساما,12730,12720,20240102,20240512,15000,55,47630536420129064,1,0,1,1,0.0,0.0,0,0,اختيارخ بساما-15000-14030223,ضبساما210,0,0,0,0,0,call
1000,41625340598198551,بساما,12730,12720,20240131,20240707,9000,111,71541292284389835,3099,6206,3099,3099,0.0,0.0,0,0,اختيارخ بساما-9000-14030417,ضبساما403,0,0,4300,21,6206,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20241208,8000,265,2531738050811163,1,0,1,1,0.0,0.0,0,0,اختيارخ فرابورس-8000-14030918,ضفرابورس903,150,20,0,0,0,call
1064,5564768007356822,حريل,2230,2189,20230531,20240526,2430,69,8233926011386443,1,0,1,1,0.0,0.0,0,0,اختيارخ حريل-2430-14030306,ضحريل303,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,3480,83,39125485579145211,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-3480-14030320,ضخاور305,0,0,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20231218,20240623,13500,97,356556693711921,3833,198,3833,3833,0.0,0.0,0,0,اختيارخ هم وزن-13500-14030403,ضهم وزن412,3910,20,3978,50,198,call
1000,50792786683910016,كرمان,1224,1224,20240117,20240403,1100,16,50593312012933711,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-1100-14030115,ضكرمان102,0,0,0,0,0,call
1000,67141987086032267,موج,13959,13385,20231216,20240623,8500,97,19521903658935857,5000,800,5000,5000,0.0,0.0,0,0,اختيارخ موج-8500-14030403,ضموج401,1700,10,0,0,800,call
1000,67141987086032267,موج,13959,13385,20240306,20240519,9000,62,64014817075161511,1,0,1,1,0.0,0.0,0,0,اختيارخ موج-9000-14030230,ضموج202,10,400,0,0,0,call
1000,69067576215760005,كاريس,23509,23165,20240101,20240616,20000,90,56185259475340748,1,0,1,1,0.0,0.0,0,0,اختيارخ كاريس-20000-14030327,ضكاريس311,1100,1,0,0,0,call
1000,64961422995450699,اخزا101,712670,697220,20230403,20240318,740872,0,60108241753915571,1,0,1,1,0.0,0.0,0,0,اختيارخ اخز101-740872-14021228,ضاخزا1204101,0,0,0,0,0,call
1000,64699417405634265,نطرين,11850,11750,20240203,20240519,11000,62,25603352014320037,1,0,1,1,0.0,0.0,0,0,اختيارخ نطرين-11000-14030230,ضنطرين212,0,0,0,0,0,call
1000,66416853783916493,دي,1028,1001,20231226,20240512,750,55,32770548804664927,1,0,1,1,0.0,0.0,0,0,اختيارخ دي-750-14030223,ضدي216,1,500,0,0,0,call
1000,59866041653103343,نوين,1823,1792,20240204,20240506,1900,49,27880400205346439,1,0,1,1,0.0,0.0,0,0,اختيارخ نوين-1900-14030217,ضنوين206,1,1000,0,0,0,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20240522,7000,65,32644907223316355,1700,21,1700,1700,8080000.0,1700000.0,1,1,اختيارخ فرابورس-7000-14030302,ضفرابورس315,1160,10,2500,20,20,call
1064,5564768007356822,حريل,2230,2189,20230531,20240526,3746,69,52871519259964904,1,0,1,1,0.0,0.0,0,0,اختيارخ حريل-3746-14030306,ضحريل310,0,0,0,0,0,call
1000,69067576215760005,كاريس,23509,23165,20230913,20240318,30000,0,44082752208111749,1,0,1,1,0.0,0.0,0,0,اختيارخ كاريس-30000-14021228,ضكاريس1208,0,0,0,0,0,call
1000,69067576215760005,كاريس,23509,23165,20240101,20240616,26000,90,71737103073131210,1,0,1,1,0.0,0.0,0,0,اختيارخ كاريس-26000-14030327,ضكاريس314,1,5,0,0,0,call
1000,41927452991671109,توان,19629,19024,20231230,20240923,19000,189,39575513923041520,4400,637,4022,4022,0.0,0.0,0,0,اختيارخ توان-19000-14030702,ضتوان705,3600,2,0,0,637,call
1000,41927452991671109,توان,19629,19024,20231230,20240923,20000,189,33764463659186289,3950,17819,3988,3606,4059744000.0,829590000.0,208,12,اختيارخ توان-20000-14030702,ضتوان706,3700,2,0,0,17783,call
1000,41927452991671109,توان,19629,19024,20231230,20240616,20000,90,62442114215481325,1689,317,1650,1650,0.0,0.0,0,0,اختيارخ توان-20000-14030327,ضتوان315,1610,30,2086,30,317,call
1000,22275596386264204,كوثر,2567,2461,20240304,20240526,1800,69,14443150010162706,1,0,1,1,0.0,0.0,0,0,اختيارخ كوثر-1800-14030306,ضكوثر310,0,0,0,0,0,call
1000,41625340598198551,بساما,12730,12720,20240131,20240707,13000,111,40986990773578379,173,6200,161,161,0.0,0.0,0,0,اختيارخ بساما-13000-14030417,ضبساما408,222,1,789,199,6200,call
1000,49270349234092953,خاور,3054,3002,20240127,20240506,4080,49,44143695217636534,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-4080-14030217,ضخاور208,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,2880,83,67528493327226666,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-2880-14030320,ضخاور302,333,3,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,4280,83,63199327850750777,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-4280-14030320,ضخاور309,0,0,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20231219,20240522,1898,65,21375177478514254,20,9350,20,20,0.0,0.0,0,0,اختيارخ كرمان-1898-14030302,ضكرمان309,0,0,0,0,9350,call
1000,50792786683910016,كرمان,1224,1224,20240117,20240403,1800,16,29951451664629253,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-1800-14030115,ضكرمان109,0,0,0,0,0,call
1000,67141987086032267,موج,13959,13385,20231216,20240623,17500,97,15144717042078645,1,0,1,1,0.0,0.0,0,0,اختيارخ موج-17500-14030403,ضموج411,1,100,0,0,0,call
1000,64961422995450699,اخزا101,712670,697220,20230403,20240318,736731,0,34435961471836204,1,0,1,1,0.0,0.0,0,0,اختيارخ اخز101-736731-14021228,ضاخزا1205101,0,0,0,0,0,call
1000,69067576215760005,كاريس,23509,23165,20240101,20240616,17000,90,11449410279766720,1,0,1,1,0.0,0.0,0,0,اختيارخ كاريس-17000-14030327,ضكاريس308,20,200,0,0,0,call
1000,64961422995450699,اخزا101,712670,697220,20230403,20240318,733159,0,47369427649358777,1,0,1,1,0.0,0.0,0,0,اختيارخ اخز101-733159-14021228,ضاخزا1206101,0,0,0,0,0,call
1000,64699417405634265,نطرين,11850,11750,20231231,20240519,16000,62,68497194345508449,1,0,1,1,0.0,0.0,0,0,اختيارخ نطرين-16000-14030230,ضنطرين202,0,0,0,0,0,call
1000,66416853783916493,دي,1028,1001,20231226,20240630,1200,104,71369168753802327,99,277129,105,93,55175844000.0,5622873000.0,53673,493,اختيارخ دي-1200-14030410,ضدي407,99,5,104,200,244164,call
1000,22275596386264204,كوثر,2567,2461,20240304,20240526,2800,69,36740642420845621,1,0,1,1,0.0,0.0,0,0,اختيارخ كوثر-2800-14030306,ضكوثر316,0,0,0,0,0,call
1000,41625340598198551,بساما,12730,12720,20240102,20240512,7500,55,11234571662832566,5396,4002,5396,5396,0.0,0.0,0,0,اختيارخ بساما-7500-14030223,ضبساما200,3003,2,0,0,4002,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20240522,13000,65,57839725093290986,1,0,1,1,0.0,0.0,0,0,اختيارخ فرابورس-13000-14030302,ضفرابورس324,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240506,4280,49,29519447686568793,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-4280-14030217,ضخاور209,0,0,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20230823,20240825,10000,160,46303592621105193,7650,20814,7650,7650,0.0,0.0,0,0,اختيارخ هم وزن-10000-14030604,ضهم وزن602,100,40,11999,14,20814,call
1000,50792786683910016,كرمان,1224,1224,20240117,20240403,1500,16,14225927601174286,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-1500-14030115,ضكرمان106,0,0,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20240318,20240707,1700,111,58189121897394254,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-1700-14030417,ضكرمان410,0,0,0,0,0,call
1000,22276798221643766,تفارس,2861,2877,20240213,20240506,2900,49,39971108688307031,1,0,1,1,0.0,0.0,0,0,اختيارخ تفارس-2900-14030217,ضتفارس204,30,20,0,0,0,call
1000,69067576215760005,كاريس,23509,23165,20230913,20240318,17000,0,44156452706461948,1,0,1,1,0.0,0.0,0,0,اختيارخ كاريس-17000-14021228,ضكاريس1200,0,0,0,0,0,call
1000,41927452991671109,توان,19629,19024,20231230,20240923,18000,189,42452913630954023,4632,391,4632,4632,0.0,0.0,0,0,اختيارخ توان-18000-14030702,ضتوان704,700,200,0,0,391,call
1000,59866041653103343,نوين,1823,1792,20240204,20240506,2600,49,56246240544757393,1,0,1,1,0.0,0.0,0,0,اختيارخ نوين-2600-14030217,ضنوين210,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,3280,83,2078951446181097,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-3280-14030320,ضخاور304,22,11,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20230823,20240825,12000,160,43397934857737851,5800,7921,5800,5800,0.0,0.0,0,0,اختيارخ هم وزن-12000-14030604,ضهم وزن603,0,0,0,0,7921,call
1000,47041908051542008,هم وزن,16283,16027,20230823,20240825,23000,160,36666890477391131,1000,2258,999,999,0.0,0.0,0,0,اختيارخ هم وزن-23000-14030604,ضهم وزن608,0,0,0,0,2258,call
1000,47041908051542008,هم وزن,16283,16027,20231218,20240623,18500,97,58889559384549120,1,0,1,1,0.0,0.0,0,0,اختيارخ هم وزن-18500-14030403,ضهم وزن417,0,0,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20231218,20240623,22500,97,62009853493357665,1,0,1,1,0.0,0.0,0,0,اختيارخ هم وزن-22500-14030403,ضهم وزن420,0,0,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20240318,20240707,1300,111,29765519178868427,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-1300-14030417,ضكرمان406,0,0,0,0,0,call
1000,67141987086032267,موج,13959,13385,20231216,20240623,11500,97,56878990714713336,2500,3363,2500,2500,0.0,0.0,0,0,اختيارخ موج-11500-14030403,ضموج405,2530,20,0,0,3363,call
1000,67141987086032267,موج,13959,13385,20231216,20240623,12500,97,54855653602802599,2500,6920,2500,2304,13823000.0,2500000.0,1,1,اختيارخ موج-12500-14030403,ضموج406,1900,100,3500,63,6921,call
1000,22276798221643766,تفارس,2861,2877,20240213,20240506,2700,49,17350052434846149,1,0,1,1,0.0,0.0,0,0,اختيارخ تفارس-2700-14030217,ضتفارس203,160,10,0,0,0,call
1000,25211433301660888,خپارس,1090,1066,20231224,20240630,1050,104,41064835370639310,207,258204,200,183,44863310000.0,8242920000.0,41159,303,اختيارخ خپارس-1050-14030410,ضخپارس403,201,500,216,99,228040,call
1000,25211433301660888,خپارس,1090,1066,20240207,20240519,950,62,58368098715735079,1,0,1,1,0.0,0.0,0,0,اختيارخ خپارس-950-14030230,ضخپارس203,0,0,0,0,0,call
1000,64699417405634265,نطرين,11850,11750,20231231,20240519,20000,62,20291058008225823,1,0,1,1,0.0,0.0,0,0,اختيارخ نطرين-20000-14030230,ضنطرين206,0,0,0,0,0,call
1000,66416853783916493,دي,1028,1001,20231226,20240512,1700,55,37691849515163814,1,0,1,1,0.0,0.0,0,0,اختيارخ دي-1700-14030223,ضدي228,0,0,0,0,0,call
1000,22275596386264204,كوثر,2567,2461,20240304,20240526,2000,69,42492541644092585,1,0,1,1,0.0,0.0,0,0,اختيارخ كوثر-2000-14030306,ضكوثر312,0,0,0,0,0,call
1000,41625340598198551,بساما,12730,12720,20240131,20240707,15000,111,26727266108598269,1,0,1,1,0.0,0.0,0,0,اختيارخ بساما-15000-14030417,ضبساما410,0,0,0,0,0,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20240522,7500,65,32638701362175088,1,0,1,1,0.0,0.0,0,0,اختيارخ فرابورس-7500-14030302,ضفرابورس316,0,0,0,0,0,call
1000,67141987086032267,موج,13959,13385,20231216,20240623,13500,97,34809592576524471,2410,45024,2487,2038,26955264000.0,4805628000.0,1932,32,اختيارخ موج-13500-14030403,ضموج407,2410,3,2870,3,44177,call
1000,67141987086032267,موج,13959,13385,20231216,20240623,15500,97,31824710779667879,1600,12329,1575,1397,111633594000.0,12610850000.0,8007,13,اختيارخ موج-15500-14030403,ضموج409,1401,75,2390,2,4329,call
1000,22276798221643766,تفارس,2861,2877,20240213,20240506,2300,49,30318245987984615,1,0,1,1,0.0,0.0,0,0,اختيارخ تفارس-2300-14030217,ضتفارس201,0,0,0,0,0,call
1000,22276798221643766,تفارس,2861,2877,20240213,20240506,3900,49,23690588726202836,1,0,1,1,0.0,0.0,0,0,اختيارخ تفارس-3900-14030217,ضتفارس209,0,0,0,0,0,call
1279,21432551703060846,حآفرين,1928,1856,20230531,20240526,3572,69,19097026552903287,1,0,1,1,0.0,0.0,0,0,اختيارخ حافرين-3572-14030306,ضحافرين308,0,0,0,0,0,call
1279,21432551703060846,حآفرين,1928,1856,20230531,20240526,3728,69,21453630755700016,10,270,10,10,0.0,0.0,0,0,اختيارخ حافرين-3728-14030306,ضحافرين309,0,0,0,0,270,call
1000,41927452991671109,توان,19629,19024,20231230,20240923,14000,189,3802810418013279,8200,11194,8002,7309,6216053000.0,2544686000.0,318,15,اختيارخ توان-14000-14030702,ضتوان700,8152,8,8600,1000,11185,call
1000,69067576215760005,كاريس,23509,23165,20240101,20240616,24000,90,20995680831780527,1,0,1,1,0.0,0.0,0,0,اختيارخ كاريس-24000-14030327,ضكاريس313,10,5,0,0,0,call
1000,47563321799863211,بتهران,2893,2963,20231209,20240609,3100,83,12641690875686398,1,0,1,1,0.0,0.0,0,0,اختيارخ بتهران-3100-14030320,ضبتهران307,0,0,0,0,0,call
1000,41927452991671109,توان,19629,19024,20231230,20240923,17000,189,3432321331029950,4100,469,4333,4333,0.0,0.0,0,0,اختيارخ توان-17000-14030702,ضتوان703,0,0,0,0,469,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20240522,11000,65,62805388666705580,1,0,1,1,0.0,0.0,0,0,اختيارخ فرابورس-11000-14030302,ضفرابورس322,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20230404,20240403,3680,16,71113102780989356,300,15797,300,300,0.0,0.0,0,0,اختيارخ خاور-3680-14030115,ضخاور121,0,0,0,0,15797,call
1000,49270349234092953,خاور,3054,3002,20230426,20240403,6880,16,5887635316353792,50,1300,50,50,0.0,0.0,0,0,اختيارخ خاور-6880-14030115,ضخاور131,0,0,0,0,1300,call
1000,49270349234092953,خاور,3054,3002,20240127,20240506,3280,49,39355590744220194,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-3280-14030217,ضخاور204,0,0,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20231219,20240522,998,65,8453113557238425,294,22563,294,294,0.0,0.0,0,0,اختيارخ كرمان-998-14030302,ضكرمان300,1,500,0,0,22563,call
1000,31569200988534548,لبخند,14461,14415,20230913,20240908,15814,174,30986200699674092,1,0,1,1,0.0,0.0,0,0,اختيارخ لبخند-15814-14030618,ضلبخند604,0,0,0,0,0,call
1000,25211433301660888,خپارس,1090,1066,20231224,20240630,950,104,48979274670889500,269,10357,268,218,185300000.0,45560000.0,170,7,اختيارخ خپارس-950-14030410,ضخپارس402,237,200,0,0,10187,call
1000,23557166059925779,فصبا,4744,4717,20240120,20240403,6300,16,48379771830712344,1,0,1,1,0.0,0.0,0,0,اختيارخ فصبا-6300-14030115,ضفصبا105,0,0,0,0,0,call
1000,69067576215760005,كاريس,23509,23165,20240101,20240616,18000,90,29007794091936658,1,0,1,1,0.0,0.0,0,0,اختيارخ كاريس-18000-14030327,ضكاريس309,10,400,0,0,0,call
1000,64961422995450699,اخزا101,712670,697220,20230403,20240318,751332,0,53528348233924209,1,0,1,1,0.0,0.0,0,0,اختيارخ اخز101-751332-14021228,ضاخزا1201101,0,0,0,0,0,call
1000,41927452991671109,توان,19629,19024,20231230,20240616,17000,90,16237845186946195,3500,388,3500,3500,0.0,0.0,0,0,اختيارخ توان-17000-14030327,ضتوان312,1,1000,0,0,388,call
1000,64699417405634265,نطرين,11850,11750,20231231,20240519,24000,62,3890327752438440,1,0,1,1,0.0,0.0,0,0,اختيارخ نطرين-24000-14030230,ضنطرين208,0,0,0,0,0,call
1000,66416853783916493,دي,1028,1001,20231226,20240512,850,55,1315966267812925,1,0,1,1,0.0,0.0,0,0,اختيارخ دي-850-14030223,ضدي218,0,0,0,0,0,call
1000,59866041653103343,نوين,1823,1792,20240204,20240506,2000,49,66961525975858508,1,0,1,1,0.0,0.0,0,0,اختيارخ نوين-2000-14030217,ضنوين207,0,0,0,0,0,call
1000,58741071099161284,فرابورس,8090,8040,20231212,20241208,6500,265,13721147038203452,1,0,1,1,0.0,0.0,0,0,اختيارخ فرابورس-6500-14030918,ضفرابورس900,0,0,0,0,0,call
1000,49270349234092953,خاور,3054,3002,20240127,20240609,3680,83,32717926039531012,1,0,1,1,0.0,0.0,0,0,اختيارخ خاور-3680-14030320,ضخاور306,0,0,0,0,0,call
1000,47041908051542008,هم وزن,16283,16027,20231218,20240623,14500,97,3504402964707401,1,0,1,1,0.0,0.0,0,0,اختيارخ هم وزن-14500-14030403,ضهم وزن413,50,10,0,0,0,call
1000,50792786683910016,كرمان,1224,1224,20240318,20240707,900,111,42949796561785555,1,0,1,1,0.0,0.0,0,0,اختيارخ كرمان-900-14030417,ضكرمان401,0,0,0,0,0,call
1000,31569200988534548,لبخند,14461,14415,20230913,20240908,15877,174,24694636035498335,1,0,1,1,0.0,0.0,0,0,اختيارخ لبخند-15877-14030618,ضلبخند605,0,0,0,0,0,call
1000,25211433301660888,خپارس,1090,1066,20231224,20240630,1350,104,48728646039550766,59,9689,58,59,610400000.0,32540000.0,560,2,اختيارخ خپارس-1350-14030410,ضخپارس406,40,1000,0,0,9129,call
1279,21432551703060846,حآفرين,1928,1856,20230531,20240526,2634,69,37410290922588453,1,0,1,1,0.0,0.0,0,0,اختيارخ حافرين-2634-14030306,ضحافرين302,0,0,0,0,0,call
1279,21432551703060846,حآفرين,1928,1856,20230531,20240526,3259,69,36642574564036003,1,0,1,1,0.0,0.0,0,0,اختيارخ حافرين-3259-14030306,ضحافرين306,0,0,0,0,0,call
1000,41927452991671109,توان,19629,19024,20231230,20240616,15000,90,59878152342373610,5150,95,5147,5147,0.0,0.0,0,0,اختيارخ توان-15000-14030327,ضتوان310,100,50,0,0,95,call
1000,53059909885484371,رويين,10978,10566,20240311,20240721,8500,125,59654573045890635,1,0,1,1,0.0,0.0,0,0,اختيارخ رويين-8500-14030431,ضرويين401,2559,3,0,0,0,call
